COLLATERAL_AGREEMENT_ID,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_CURRENCY,FACILITY_NR,DEAL_ID,CUR_RT,SECURED_LGD,RECOVER_RANK,COLLATERAL_VALUE_POST_HAIRCUT,EAD_POST_CCF,AS_OF_DT,ON_OFF_IND,DEAL_ALLOCATED_COLLATERAL_ON,DEAL_ALLOCATED_COLLATERAL_OFF,SNAPSHOT_DTE,PRIN_REM,ACCR_INT,EAD,DTE,FWD_INX,FORWARD_LOOKING_ADJ_ALLOCATED_COLLATERAL_VALUE,CORRESPONDING_TOTAL_EXPOSURE_PRE_CCF_1,CORRESPONDING_TOTAL_EXPOSURE_PRE_CCF_2,SECURED_PORTION_1,SECURED_PORTION_2,UNSECURED_LGD,FINAL_LGD_1,FINAL_LGD_2
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2025-03-31,633293.4789052911,359.1039035647,633652.5828088558,2025-03-31,0.008,5901426.72,633652.5828088558,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2026-12-31,635758.1433641632,0.0,635758.1433641632,2026-12-31,0.03,20416771665.462425,635758.1433641632,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2026-12-31,635758.1433641632,0.0,635758.1433641632,2026-12-31,0.03,11381934.66,635758.1433641632,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2026-12-31,635051.2568131797,1161.0299387048,636212.2867518845,2026-12-31,0.03,20429112.7,636212.2867518845,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001019961:1:1,P001,HKD,CLS:0001391576,ALS:18100694000000000015436495,3.0,0.029126213592232997,30,11589418,852959.11,2024-12-31,N,11589418.0,0.0,2025-12-31,656510.3832858667,1223.9619757944,657734.3452616611,2025-12-31,0.005,11647365.089999998,657734.3452616611,854683.67,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2030-12-31,664032.7561442289,764.1213963723,664796.8775406012,2030-12-31,0.049,10638725.122,664796.8775406012,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405155,IMEX:894010913530:001:Finance:T/R::USD,6.85858,0.032624017753754564,15,159999999998,171346799.51,2024-12-31,N,1729370243.4855647,0.0,2024-12-31,660825.0,7302.07,668127.07,2024-12-31,0.0,1729370243.4855647,668127.07,668127.07,1.0,1.0,0.52,0.032624017753754564,0.032624017753754564
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405155,IMEX:894010913530:001:Finance:T/R::USD,6.85858,0.03901997438042637,26,4,342693599.02,2024-12-31,N,0.04323425608767955,0.0,2024-12-31,660825.0,7302.07,668127.07,2024-12-31,0.0,0.04323425608767955,0.04323425608767955,668127.07,1.0,6.470963089054235e-08,0.52,0.03901997438042637,0.5199999688759601
CLS:180000000000000000101793:76:0,T003,EUR,CLS:0001405155,IMEX:894010913530:001:Finance:T/R::USD,6.85858,0.045373643145996456,47,63651116,856733997.55,2024-12-31,N,917522.6057042198,0.0,2024-12-31,660825.0,7302.07,668127.07,2024-12-31,0.0,917522.6057042198,668127.07,668127.07,1.0,1.0,0.52,0.045373643145996456,0.045373643145996456
CLS:180000000000000000029713:1:1,P001,HKD,CLS:0001345606,ALS:18100694000000000015333335,2.5,0.024390243902438935,30,21220668,455759.42,2024-12-31,N,12292118.4879467,0.0,2025-09-30,667687.9150144814,1084.9545582397,668772.8695727211,2025-09-30,0.006,12365871.19887438,668772.8695727211,456596.85,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2024-12-31,687486.87,450.81,687937.68,2024-12-31,0.0,5854590.0,687937.68,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2026-09-30,692326.661734416,0.0,692326.661734416,2026-09-30,0.015,20119440039.26637,692326.661734416,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2026-09-30,692326.661734416,0.0,692326.661734416,2026-09-30,0.015,11216178.329999998,692326.661734416,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2030-09-30,705325.4922561413,763.8688608417,706089.3611169829,2030-09-30,0.05,10648866.9,706089.3611169829,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000000029713:1:1,P001,HKD,CLS:0001345606,ALS:18100694000000000015333335,2.5,0.024390243902438935,30,21220668,455759.42,2024-12-31,N,12292118.4879467,0.0,2025-06-30,712054.029123949,1157.0469484897,713211.0760724387,2025-06-30,0.007,12378163.317362325,713211.0760724387,456596.85,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001019961:1:1,P001,HKD,CLS:0001391576,ALS:18100694000000000015436495,3.0,0.029126213592232997,30,11589418,852959.11,2024-12-31,N,11589418.0,0.0,2025-09-30,713014.3526788376,1271.45751516,714285.8101939976,2025-09-30,0.006,11658954.508,714285.8101939976,854683.67,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2030-06-30,746316.3587868834,808.2620479099,747124.6208347933,2030-06-30,0.045,10598158.01,747124.6208347933,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2026-09-30,746594.969568401,1314.360767979,747909.3303363799,2026-09-30,0.015,20131601.349999998,747909.3303363799,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2026-06-30,748542.8325893721,0.0,748542.8325893721,2026-06-30,0.017,20159084256.09251,748542.8325893721,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2026-06-30,748542.8325893721,0.0,748542.8325893721,2026-06-30,0.017,11238279.173999999,748542.8325893721,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000000029713:1:1,P001,HKD,CLS:0001345606,ALS:18100694000000000015333335,2.5,0.024390243902438935,30,21220668,455759.42,2024-12-31,N,12292118.4879467,0.0,2025-03-31,756143.7747310079,1279.9289885628,757423.7037195707,2025-03-31,0.008,12390455.435850274,757423.7037195707,456596.85,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405155,IMEX:894010915093:001:Finance:T/R::USD,6.70857,0.03194429209451799,15,159999999998,171346799.51,2024-12-31,N,1990218393.9329958,0.0,2024-12-31,760500.0,2267.5,762767.5,2024-12-31,0.0,1990218393.9329958,762767.5,762767.5,1.0,1.0,0.52,0.03194429209451799,0.03194429209451799
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405155,IMEX:894010915093:001:Finance:T/R::USD,6.70857,0.03820963960010526,26,4,342693599.02,2024-12-31,N,0.049755459848946845,0.0,2024-12-31,760500.0,2267.5,762767.5,2024-12-31,0.0,0.049755459848946845,0.049755459848946845,762767.5,1.0,6.523017806729684e-08,0.52,0.03820963960010526,0.519999968572729
CLS:180000000000000000101793:76:0,T003,EUR,CLS:0001405155,IMEX:894010915093:001:Finance:T/R::USD,6.70857,0.044434437187908626,47,63651116,856733997.55,2024-12-31,N,1055916.3797345124,0.0,2024-12-31,760500.0,2267.5,762767.5,2024-12-31,0.0,1055916.3797345124,762767.5,762767.5,1.0,1.0,0.52,0.044434437187908626,0.044434437187908626
CLS:180000000000000001019961:1:1,P001,HKD,CLS:0001391576,ALS:18100694000000000015436495,3.0,0.029126213592232997,30,11589418,852959.11,2024-12-31,N,11589418.0,0.0,2025-06-30,769044.4821452905,1371.3712531063,770415.8533983967,2025-06-30,0.007,11670543.925999999,770415.8533983967,854683.67,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2030-03-31,787051.8697449185,905.6829925364,787957.552737455,2030-03-31,0.046,10608299.788,787957.552737455,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2026-03-31,804464.6276553691,0.0,804464.6276553691,2026-03-31,0.018,20178906364.50558,804464.6276553691,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2026-03-31,804464.6276553691,0.0,804464.6276553691,2026-03-31,0.018,11249329.596,804464.6276553691,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001019961:1:1,P001,HKD,CLS:0001391576,ALS:18100694000000000015436495,3.0,0.029126213592232997,30,11589418,852959.11,2024-12-31,N,11589418.0,0.0,2025-03-31,824657.0543948858,1537.4454134268,826194.4998083126,2025-03-31,0.008,11682133.344,826194.4998083126,854683.67,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2029-12-31,827641.4897022069,952.3906237384,828593.8803259453,2029-12-31,0.047,10618441.566,828593.8803259453,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001019961:1:1,P001,HKD,CLS:0001391576,ALS:18100694000000000015436495,3.0,0.029126213592232997,30,11589418,852959.11,2024-12-31,N,11589418.0,0.0,2024-12-31,852959.11,1724.56,854683.67,2024-12-31,0.0,11589418.0,854683.67,854683.67,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2026-06-30,857401.3077764047,1509.4324061768,858910.7401825815,2026-06-30,0.017,20171269.529999997,858910.7401825815,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2025-12-31,860100.0267692867,0.0,860100.0267692867,2025-12-31,0.005,19921218955.135666,860100.0267692867,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2025-12-31,860100.0267692867,0.0,860100.0267692867,2025-12-31,0.005,11105674.11,860100.0267692867,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2029-09-30,867930.1050944778,939.9699684014,868870.0750628791,2029-09-30,0.048,10628583.344,868870.0750628791,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2029-06-30,907912.0810444384,983.2705250358,908895.3515694742,2029-06-30,0.049,10638725.122,908895.3515694742,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2025-09-30,915276.6017678764,0.0,915276.6017678764,2025-09-30,0.006,19941041063.548737,915276.6017678764,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2025-09-30,915276.6017678764,0.0,915276.6017678764,2025-09-30,0.006,11116724.532,915276.6017678764,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2029-03-31,947644.961146962,1090.4820346235,948735.4431815856,2029-03-31,0.05,10648866.9,948735.4431815856,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2026-03-31,967517.5325146423,1768.86008715,969286.3926017924,2026-03-31,0.018,20191103.62,969286.3926017924,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2025-06-30,970109.4656516508,0.0,970109.4656516508,2025-06-30,0.007,19960863171.961807,970109.4656516508,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2025-06-30,970109.4656516508,0.0,970109.4656516508,2025-06-30,0.007,11127774.953999998,970109.4656516508,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2028-12-31,987259.766344137,1136.0679187296,988395.8342628666,2028-12-31,0.035,10496740.229999999,988395.8342628666,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001499200:1:0,G007,HKD,CLS:0001311387,IMEX:894333138599:001:Finance:INFI::HKD,5.07941,0.02446874750628636,15,159999999998,6398662.3,2024-12-31,N,14360139693.80705,0.0,2024-12-31,996468.72,10895.88,1007364.6,2024-12-31,0.0,14360139693.80705,1007364.6,1007364.6,1.0,1.0,0.52,0.02446874750628636,0.02446874750628636
CLS:180000000000000001499200:11:1,P001,HKD,CLS:0001311387,IMEX:894333138599:001:Finance:INFI::HKD,5.07941,0.04833877540804621,30,35041306,19195986.9,2024-12-31,N,3144987.807623307,0.0,2024-12-31,996468.72,10895.88,1007364.6,2024-12-31,0.0,3144987.807623307,1007364.6,1007364.6,1.0,1.0,0.52,0.04833877540804621,0.04833877540804621
CLS:180000000000000001499200:10:1,P003,HKD,CLS:0001311387,IMEX:894333138599:001:Finance:INFI::HKD,5.07941,0.009860298129755307,32,30651036,19195986.9,2024-12-31,N,2750957.242033818,0.0,2024-12-31,996468.72,10895.88,1007364.6,2024-12-31,0.0,2750957.242033818,1007364.6,1007364.6,1.0,1.0,0.52,0.009860298129755307,0.009860298129755307
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2025-03-31,1024671.4332671148,0.0,1024671.4332671148,2025-03-31,0.008,19980685280.374878,1024671.4332671148,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2025-03-31,1024671.4332671148,0.0,1024671.4332671148,2025-03-31,0.008,11138825.376,1024671.4332671148,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2028-09-30,1026568.7517660254,1111.7759269963,1027680.5276930216,2028-09-30,0.036,10506882.008,1027680.5276930216,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2028-06-30,1065566.4442225408,1154.0105027195,1066720.4547252604,2028-06-30,0.037,10517023.785999998,1066720.4547252604,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2025-12-31,1077083.230520868,1969.1731394833,1079052.4036603512,2025-12-31,0.005,19933260.45,1079052.4036603512,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2024-12-31,1087601.33,74.29,1087675.62,2024-12-31,0.0,19822108413.070316,1087675.62,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2024-12-31,1087601.33,74.29,1087675.62,2024-12-31,0.0,11050422.0,1087675.62,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2028-03-31,1104321.147880663,1270.7737830011,1105591.921663664,2028-03-31,0.038,10527165.564000001,1105591.921663664,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2027-12-31,1142909.64086137,1315.1786604224,1144224.8195217922,2027-12-31,0.025,10395322.45,1144224.8195217922,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2027-09-30,1181263.3517046126,1279.3104754151,1182542.6621800277,2027-09-30,0.026,10405464.228,1182542.6621800277,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2025-09-30,1185914.047369547,2087.7704265256,1188001.8177960725,2025-09-30,0.006,19953094.54,1188001.8177960725,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2027-06-30,1219301.2317545086,1320.5055724612,1220621.7373269696,2027-06-30,0.028,10425747.784,1220621.7373269696,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2024-12-31,1226837.81,1550.31,1228388.12,2024-12-31,0.0,10141778.0,1228388.12,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2027-03-31,1257102.0782226527,1446.5831489575,1258548.6613716101,2027-03-31,0.029,10435889.561999999,1258548.6613716101,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2025-06-30,1293994.6026380972,2278.0433956945,1296272.6460337918,2025-06-30,0.007,19972928.63,1296272.6460337918,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2026-12-31,1294838.4504018568,1490.0074667141,1296328.457868571,2026-12-31,0.03,10446031.34,1296328.457868571,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2026-09-30,1332259.7240685963,1442.8398362779,1333702.5639048743,2026-09-30,0.015,10293904.67,1333702.5639048743,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2026-06-30,1369360.7375982192,1483.0203050857,1370843.7579033049,2026-06-30,0.017,10314188.226,1370843.7579033049,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2025-03-31,1401401.9567291276,2562.1075629186,1403964.064292046,2025-03-31,0.008,19992762.72,1403964.064292046,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2026-03-31,1406230.530393532,1618.1895043026,1407848.7198978346,2026-03-31,0.018,10324330.004,1407848.7198978346,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2025-12-31,1443061.679221844,1660.5721557791,1444722.2513776233,2025-12-31,0.005,10192486.889999999,1444722.2513776233,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2024-12-31,1442929.7,2858.26,1445787.96,2024-12-31,0.0,19834090.0,1445787.96,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2025-09-30,1479573.2580822385,1602.3806761441,1481175.6387583825,2025-09-30,0.006,10202628.668,1481175.6387583825,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2025-06-30,1515760.255494522,1641.5712637439,1517401.8267582657,2025-06-30,0.007,10212770.445999999,1517401.8267582657,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001014325:2:1,P001,HKD,CLS:0001346032,ALS:18100694000000000015333998,2.5,0.024390243902438935,30,10141778,1226837.81,2024-12-31,N,10141778.0,0.0,2025-03-31,1551721.70324317,1785.6103387855,1553507.3135819554,2025-03-31,0.008,10222912.224,1553507.3135819554,1228388.12,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000000102012:2:0,E001,HKD,CLS:0001397321,IMEX:894333138811:001:Finance:INFI::HKD,6.57941,0.04969864043244687,8,29120000,53992899.0,2024-12-31,N,3977523.899934495,0.0,2024-12-31,1600015.0,19605.81,1619620.81,2024-12-31,0.0,3977523.899934495,1619620.81,1619620.81,1.0,1.0,0.52,0.04969864043244687,0.04969864043244687
CLS:180000000000000001499921:10:0,G007,HKD,CLS:0001397321,IMEX:894333138811:001:Finance:INFI::HKD,6.57941,0.03135789263414268,15,1279999999984,215971596.0,2024-12-31,N,174836215379.55057,0.0,2024-12-31,1600015.0,19605.81,1619620.81,2024-12-31,0.0,174836215379.55057,1619620.81,1619620.81,1.0,1.0,0.52,0.03135789263414268,0.03135789263414268
CLS:180000000000000000103971:1:2,P001,HKD,CLS:0001397321,IMEX:894333138811:001:Finance:INFI::HKD,6.57941,0.06173246783783093,30,74400000,53992899.0,2024-12-31,N,10162355.019063408,0.0,2024-12-31,1600015.0,19605.81,1619620.81,2024-12-31,0.0,10162355.019063408,1619620.81,1619620.81,1.0,1.0,0.52,0.06173246783783093,0.06173246783783093
